tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
8/23/2018,KELAPA,3,3,69,114
8/24/2018,KELAPA,4,3,77,70
8/25/2018,KELAPA,3,5,97,124
8/26/2018,KELAPA,4,3,71,116
8/27/2018,KELAPA,3,4,78,135
8/28/2018,KELAPA,4,4,76,162
8/29/2018,KELAPA,5,4,96,133
8/30/2018,KELAPA,4,4,153,70
8/31/2018,KELAPA,3,2,19,50
8/1/2018,HARAPAN,1,1,20,17
8/2/2018,HARAPAN,2,1,51,33
8/3/2018,HARAPAN,4,3,110,164
8/4/2018,HARAPAN,2,8,69,1215
8/5/2018,HARAPAN,8,2,1277,45
8/6/2018,HARAPAN,2,2,105,59
8/7/2018,HARAPAN,2,2,60,63
8/8/2018,HARAPAN,1,1,9,10
8/9/2018,HARAPAN,1,1,53,16
8/10/2018,HARAPAN,4,1,53,18
8/11/2018,HARAPAN,1,5,10,545
8/12/2018,HARAPAN,5,1,609,29
8/13/2018,HARAPAN,1,3,20,228
8/14/2018,HARAPAN,2,2,34,210
8/15/2018,HARAPAN,1,1,6,10
8/16/2018,HARAPAN,1,3,53,85
8/17/2018,HARAPAN,4,8,56,1287
8/18/2018,HARAPAN,5,6,713,539
8/19/2018,HARAPAN,6,6,957,37
8/20/2018,HARAPAN,1,4,6,100
8/21/2018,HARAPAN,1,2,12,29
8/22/2018,HARAPAN,0,0,0,0
8/23/2018,HARAPAN,1,1,10,40
8/24/2018,HARAPAN,1,1,31,20
8/25/2018,HARAPAN,2,6,36,595
8/26/2018,HARAPAN,4,1,647,6
8/27/2018,HARAPAN,1,2,32,115
8/28/2018,HARAPAN,1,1,12,20
8/29/2018,HARAPAN,1,1,17,30
8/30/2018,HARAPAN,1,1,10,11
8/31/2018,HARAPAN,94,2,55,19
9/1/2018,P. MUARA ANGKE,18,8,2645,415
9/2/2018,P. MUARA ANGKE,8,19,473,2673
9/3/2018,P. MUARA ANGKE,9,5,444,370
9/4/2018,P. MUARA ANGKE,7,8,316,422
9/5/2018,P. MUARA ANGKE,7,6,345,337
9/6/2018,P. MUARA ANGKE,6,7,267,373
9/7/2018,P. MUARA ANGKE,7,22,549,349
9/8/2018,P. MUARA ANGKE,19,6,2800,354
9/9/2018,P. MUARA ANGKE,8,20,1041,2579
9/10/2018,P. MUARA ANGKE,7,6,572,653
9/11/2018,P. MUARA ANGKE,7,7,311,934
9/12/2018,P. MUARA ANGKE,7,6,423,325
9/13/2018,P. MUARA ANGKE,6,8,296,393
9/14/2018,P. MUARA ANGKE,7,17,380,328
9/15/2018,P. MUARA ANGKE,20,7,2707,233
9/16/2018,P. MUARA ANGKE,8,21,442,2584
9/17/2018,P. MUARA ANGKE,8,5,315,295
9/18/2018,P. MUARA ANGKE,7,7,241,430
9/19/2018,P. MUARA ANGKE,7,5,263,233
9/20/2018,P. MUARA ANGKE,6,7,190,265
9/21/2018,P. MUARA ANGKE,7,20,479,285
9/22/2018,P. MUARA ANGKE,20,5,2049,239
9/23/2018,P. MUARA ANGKE,6,17,259,2017
9/24/2018,P. MUARA ANGKE,8,6,221,238
9/25/2018,P. MUARA ANGKE,8,7,214,195
9/26/2018,P. MUARA ANGKE,7,6,589,159
9/27/2018,P. MUARA ANGKE,5,7,253,232
9/28/2018,P. MUARA ANGKE,6,22,348,531
9/29/2018,P. MUARA ANGKE,26,6,3781,233
9/30/2018,P. MUARA ANGKE,8,24,409,3407
9/1/2018,MARINA ANCOL,21,21,1108,994
9/2/2018,MARINA ANCOL,25,25,586,699
9/3/2018,MARINA ANCOL,10,10,291,236
9/4/2018,MARINA ANCOL,12,12,289,320
9/5/2018,MARINA ANCOL,10,10,197,238
9/6/2018,MARINA ANCOL,14,13,468,410
9/7/2018,MARINA ANCOL,10,10,349,327
9/8/2018,MARINA ANCOL,20,20,1118,1072
9/9/2018,MARINA ANCOL,8,9,239,264
9/10/2018,MARINA ANCOL,12,12,684,489
9/11/2018,MARINA ANCOL,15,15,517,633
9/12/2018,MARINA ANCOL,16,17,422,657
9/13/2018,MARINA ANCOL,11,11,292,307
9/14/2018,MARINA ANCOL,7,8,306,270
9/15/2018,MARINA ANCOL,33,32,1447,1284
9/16/2018,MARINA ANCOL,12,16,276,856
9/17/2018,MARINA ANCOL,10,8,330,310
9/18/2018,MARINA ANCOL,9,10,283,230
9/19/2018,MARINA ANCOL,19,20,377,508
9/20/2018,MARINA ANCOL,14,14,292,300
9/21/2018,MARINA ANCOL,14,14,508,384
9/22/2018,MARINA ANCOL,26,26,1228,1147
9/23/2018,MARINA ANCOL,19,19,289,559
9/24/2018,MARINA ANCOL,10,10,327,306
9/25/2018,MARINA ANCOL,11,11,249,352
9/26/2018,MARINA ANCOL,10,10,340,305
9/27/2018,MARINA ANCOL,19,18,489,428
9/28/2018,MARINA ANCOL,15,15,400,354
9/29/2018,MARINA ANCOL,31,31,1743,1401
9/30/2018,MARINA ANCOL,19,21,614,1171
9/1/2018,UNTUNG JAWA,9,10,361,414
9/2/2018,UNTUNG JAWA,10,11,653,606
9/3/2018,UNTUNG JAWA,8,7,199,204
9/4/2018,UNTUNG JAWA,6,4,151,142
9/5/2018,UNTUNG JAWA,7,6,140,149
9/6/2018,UNTUNG JAWA,6,5,141,125
9/7/2018,UNTUNG JAWA,6,5,132,144
9/8/2018,UNTUNG JAWA,8,9,239,264
9/9/2018,UNTUNG JAWA,11,11,559,539
9/10/2018,UNTUNG JAWA,6,5,128,138
9/11/2018,UNTUNG JAWA,14,14,1060,1087
9/12/2018,UNTUNG JAWA,7,7,214,237
9/13/2018,UNTUNG JAWA,6,5,138,144
9/14/2018,UNTUNG JAWA,6,5,130,128
9/15/2018,UNTUNG JAWA,10,10,312,342
9/16/2018,UNTUNG JAWA,11,13,761,744
9/17/2018,UNTUNG JAWA,6,4,130,126
9/18/2018,UNTUNG JAWA,6,5,139,152
9/19/2018,UNTUNG JAWA,6,5,108,101
9/20/2018,UNTUNG JAWA,6,6,109,99
9/21/2018,UNTUNG JAWA,6,5,121,105
9/22/2018,UNTUNG JAWA,9,11,415,467
9/23/2018,UNTUNG JAWA,11,11,541,578
9/24/2018,UNTUNG JAWA,5,5,116,112
9/25/2018,UNTUNG JAWA,7,7,138,133
9/26/2018,UNTUNG JAWA,6,5,137,142
9/27/2018,UNTUNG JAWA,6,5,112,99
9/28/2018,UNTUNG JAWA,6,5,94,103
9/29/2018,UNTUNG JAWA,10,11,312,364
9/30/2018,UNTUNG JAWA,10,11,657,553
9/1/2018,LANCANG,4,4,98,152
9/2/2018,LANCANG,4,4,195,115
9/3/2018,LANCANG,4,4,88,62
9/4/2018,LANCANG,4,4,67,71
9/5/2018,LANCANG,4,4,81,58
9/6/2018,LANCANG,4,4,67,74
9/7/2018,LANCANG,4,4,69,131
9/8/2018,LANCANG,5,5,98,277
9/9/2018,LANCANG,4,4,187,88
9/10/2018,LANCANG,4,4,133,85
9/11/2018,LANCANG,4,4,83,119
9/12/2018,LANCANG,4,4,73,89
9/13/2018,LANCANG,4,4,71,82
9/14/2018,LANCANG,4,4,80,72
9/15/2018,LANCANG,4,4,60,140
9/16/2018,LANCANG,4,4,120,86
9/17/2018,LANCANG,3,3,86,63
9/18/2018,LANCANG,4,4,84,93
9/19/2018,LANCANG,4,4,63,58
9/20/2018,LANCANG,4,4,63,64
9/21/2018,LANCANG,4,4,86,78
9/22/2018,LANCANG,4,4,70,186
9/23/2018,LANCANG,4,4,84,82
9/24/2018,LANCANG,4,4,47,91
9/25/2018,LANCANG,4,4,48,73
9/26/2018,LANCANG,4,4,62,82
9/27/2018,LANCANG,4,4,74,92
9/28/2018,LANCANG,4,4,77,98
9/29/2018,LANCANG,4,4,110,98
9/30/2018,LANCANG,4,4,156,119
9/1/2018,PARI,4,11,137,1159
9/2/2018,PARI,9,3,988,126
9/3/2018,PARI,3,3,164,150
9/4/2018,PARI,4,3,267,128
9/5/2018,PARI,3,3,86,150
9/6/2018,PARI,4,4,170,128
9/7/2018,PARI,3,3,112,126
9/8/2018,PARI,3,7,93,762
9/9/2018,PARI,9,5,829,280
9/10/2018,PARI,3,3,262,245
9/11/2018,PARI,3,6,241,239
9/12/2018,PARI,4,4,182,177
9/13/2018,PARI,4,3,163,127
9/14/2018,PARI,3,3,124,138
9/15/2018,PARI,4,12,98,1188
9/16/2018,PARI,10,3,937,167
9/17/2018,PARI,3,3,180,145
9/18/2018,PARI,3,3,176,114
9/19/2018,PARI,6,6,234,207
9/20/2018,PARI,3,3,128,90
9/21/2018,PARI,3,4,111,122
9/22/2018,PARI,5,7,302,923
9/23/2018,PARI,8,3,751,93
9/24/2018,PARI,3,3,92,70
9/25/2018,PARI,3,3,65,51
9/26/2018,PARI,3,4,55,333
9/27/2018,PARI,3,4,117,156
9/28/2018,PARI,3,3,95,200
9/29/2018,PARI,4,11,82,1336
9/30/2018,PARI,8,6,1065,277
9/1/2018,TIDUNG/PAYUNG,5,7,300,1078
9/2/2018,TIDUNG/PAYUNG,7,4,996,223
9/3/2018,TIDUNG/PAYUNG,2,2,158,144
9/4/2018,TIDUNG/PAYUNG,3,3,133,76
9/5/2018,TIDUNG/PAYUNG,3,4,106,131
9/6/2018,TIDUNG/PAYUNG,4,3,172,135
9/7/2018,TIDUNG/PAYUNG,3,3,106,300
9/8/2018,TIDUNG/PAYUNG,3,7,236,1180
9/9/2018,TIDUNG/PAYUNG,8,5,1111,578
9/10/2018,TIDUNG/PAYUNG,16,4,556,284
9/11/2018,TIDUNG/PAYUNG,4,4,341,139
9/12/2018,TIDUNG/PAYUNG,4,3,224,121
9/13/2018,TIDUNG/PAYUNG,3,2,228,93
9/14/2018,TIDUNG/PAYUNG,4,4,157,175
9/15/2018,TIDUNG/PAYUNG,5,9,175,1052
9/16/2018,TIDUNG/PAYUNG,6,3,985,209
9/17/2018,TIDUNG/PAYUNG,2,3,140,204
9/18/2018,TIDUNG/PAYUNG,2,2,155,86
9/19/2018,TIDUNG/PAYUNG,2,2,52,61
9/20/2018,TIDUNG/PAYUNG,2,2,123,95
9/21/2018,TIDUNG/PAYUNG,3,4,134,335
9/22/2018,TIDUNG/PAYUNG,4,6,222,762
9/23/2018,TIDUNG/PAYUNG,7,4,866,145
9/24/2018,TIDUNG/PAYUNG,2,3,81,100
9/25/2018,TIDUNG/PAYUNG,3,3,110,99
9/26/2018,TIDUNG/PAYUNG,2,2,71,151
9/27/2018,TIDUNG/PAYUNG,3,2,131,122
9/28/2018,TIDUNG/PAYUNG,5,5,165,183
9/29/2018,TIDUNG/PAYUNG,3,10,177,1271
9/30/2018,TIDUNG/PAYUNG,9,3,1316,194
9/1/2018,PRAMUKA/PANGGANG,2,6,138,648
9/2/2018,PRAMUKA/PANGGANG,6,3,435,146
9/3/2018,PRAMUKA/PANGGANG,2,3,101,161
9/4/2018,PRAMUKA/PANGGANG,4,3,101,130
9/5/2018,PRAMUKA/PANGGANG,2,2,132,159
9/6/2018,PRAMUKA/PANGGANG,3,2,186,146
9/7/2018,PRAMUKA/PANGGANG,2,2,126,136
9/8/2018,PRAMUKA/PANGGANG,2,7,176,737
9/9/2018,PRAMUKA/PANGGANG,7,3,589,251
9/10/2018,PRAMUKA/PANGGANG,2,3,131,265
9/11/2018,PRAMUKA/PANGGANG,3,2,197,170
9/12/2018,PRAMUKA/PANGGANG,2,3,99,114
9/13/2018,PRAMUKA/PANGGANG,3,2,155,150
9/14/2018,PRAMUKA/PANGGANG,2,2,136,192
9/15/2018,PRAMUKA/PANGGANG,2,7,132,720
9/16/2018,PRAMUKA/PANGGANG,6,2,721,107
9/17/2018,PRAMUKA/PANGGANG,2,2,118,177
9/18/2018,PRAMUKA/PANGGANG,2,2,92,125
9/19/2018,PRAMUKA/PANGGANG,2,2,132,134
9/20/2018,PRAMUKA/PANGGANG,3,2,119,130
9/21/2018,PRAMUKA/PANGGANG,2,2,83,133
9/22/2018,PRAMUKA/PANGGANG,2,7,113,735
9/23/2018,PRAMUKA/PANGGANG,7,2,545,114
9/24/2018,PRAMUKA/PANGGANG,2,1,121,48
9/25/2018,PRAMUKA/PANGGANG,4,3,173,146
9/26/2018,PRAMUKA/PANGGANG,2,2,119,177
9/27/2018,PRAMUKA/PANGGANG,2,3,132,237
9/28/2018,PRAMUKA/PANGGANG,2,2,165,140
9/29/2018,PRAMUKA/PANGGANG,2,8,151,678
9/30/2018,PRAMUKA/PANGGANG,6,2,604,163
9/1/2018,KELAPA,2,4,57,92
9/2/2018,KELAPA,4,2,88,101
9/3/2018,KELAPA,2,3,79,131
9/4/2018,KELAPA,3,3,59,113
9/5/2018,KELAPA,3,3,58,81
9/6/2018,KELAPA,4,4,155,122
9/7/2018,KELAPA,3,2,81,125
9/8/2018,KELAPA,2,4,82,149
9/9/2018,KELAPA,3,2,125,75
9/10/2018,KELAPA,2,3,67,84
9/11/2018,KELAPA,3,3,99,19
9/12/2018,KELAPA,3,3,80,132
9/13/2018,KELAPA,3,3,72,80
9/14/2018,KELAPA,3,3,44,124
9/15/2018,KELAPA,3,4,44,112
9/16/2018,KELAPA,4,2,88,67
9/17/2018,KELAPA,2,4,56,127
9/18/2018,KELAPA,4,2,71,70
9/19/2018,KELAPA,2,3,138,85
9/20/2018,KELAPA,4,2,95,103
9/21/2018,KELAPA,2,2,72,139
9/22/2018,KELAPA,2,4,31,110
9/23/2018,KELAPA,4,2,113,109
9/24/2018,KELAPA,2,3,78,97
9/25/2018,KELAPA,3,3,107,69
9/26/2018,KELAPA,3,3,59,125
9/27/2018,KELAPA,3,2,73,73
9/28/2018,KELAPA,2,2,54,112
9/29/2018,KELAPA,2,4,52,122
9/30/2018,KELAPA,4,2,147,105
9/1/2018,HARAPAN,2,6,35,874
9/2/2018,HARAPAN,4,1,738,4
9/3/2018,HARAPAN,1,2,15,85
9/4/2018,HARAPAN,1,0,50,0
9/5/2018,HARAPAN,1,1,17,10
9/6/2018,HARAPAN,1,1,24,16
9/7/2018,HARAPAN,4,1,91,4
9/8/2018,HARAPAN,1,10,31,889
9/9/2018,HARAPAN,6,570,1,60
9/10/2018,HARAPAN,2,3,82,89
9/11/2018,HARAPAN,3,2,99,19
9/12/2018,HARAPAN,1,2,30,65
9/13/2018,HARAPAN,1,1,20,17
9/14/2018,HARAPAN,2,1,70,15
9/15/2018,HARAPAN,1,12,11,913
9/16/2018,HARAPAN,9,2,829,26
9/17/2018,HARAPAN,1,2,10,84
9/18/2018,HARAPAN,2,3,69,57
9/19/2018,HARAPAN,1,2,40,55
9/20/2018,HARAPAN,1,0,20,0
9/21/2018,HARAPAN,3,1,50,21
9/22/2018,HARAPAN,1,5,30,550
9/23/2018,HARAPAN,4,1,20,609
9/24/2018,HARAPAN,1,1,7,20
9/25/2018,HARAPAN,1,1,28,10
9/26/2018,HARAPAN,1,1,20,14
9/27/2018,HARAPAN,1,1,15,23
9/28/2018,HARAPAN,1,1,13,51
9/29/2018,HARAPAN,2,4,52,122
9/30/2018,HARAPAN,6,1,1219,9
10/1/2018,P. MUARA ANGKE,10,6,392,534
10/2/2018,P. MUARA ANGKE,9,6,633,284
10/3/2018,P. MUARA ANGKE,7,9,324,656
10/4/2018,P. MUARA ANGKE,6,6,344,279
10/5/2018,P. MUARA ANGKE,7,21,683,301
10/6/2018,P. MUARA ANGKE,20,8,2929,552
10/7/2018,P. MUARA ANGKE,9,22,911,2891
10/8/2018,P. MUARA ANGKE,8,5,388,360
10/9/2018,P. MUARA ANGKE,7,5,401,362
10/10/2018,P. MUARA ANGKE,5,8,303,294
10/11/2018,P. MUARA ANGKE,5,6,171,356
10/12/2018,P. MUARA ANGKE,7,18,708,477
10/13/2018,P. MUARA ANGKE,19,8,2406,328
10/14/2018,P. MUARA ANGKE,8,19,498,2353
10/15/2018,P. MUARA ANGKE,10,6,389,383
10/16/2018,P. MUARA ANGKE,6,5,279,202
10/17/2018,P. MUARA ANGKE,5,7,210,248
10/18/2018,P. MUARA ANGKE,6,7,220,271
10/19/2018,P. MUARA ANGKE,7,18,499,373
10/20/2018,P. MUARA ANGKE,20,8,2212,363
10/21/2018,P. MUARA ANGKE,7,19,343,1966
10/22/2018,P. MUARA ANGKE,10,6,215,203
10/23/2018,P. MUARA ANGKE,6,5,276,211
10/24/2018,P. MUARA ANGKE,5,7,250,190
10/25/2018,P. MUARA ANGKE,5,6,197,175
10/26/2018,P. MUARA ANGKE,7,17,529,337
10/27/2018,P. MUARA ANGKE,19,7,2175,417
10/28/2018,P. MUARA ANGKE,6,18,377,1950
10/29/2018,P. MUARA ANGKE,7,6,225,205
10/30/2018,P. MUARA ANGKE,7,8,338,360
10/31/2018,P. MUARA ANGKE,8,8,394,247
10/1/2018,MARINA ANCOL,11,11,412,430
10/2/2018,MARINA ANCOL,9,9,314,338
10/3/2018,MARINA ANCOL,13,11,343,245
10/4/2018,MARINA ANCOL,14,14,290,365
10/5/2018,MARINA ANCOL,14,13,543,487
10/6/2018,MARINA ANCOL,24,24,1045,956
10/7/2018,MARINA ANCOL,20,21,348,604
10/8/2018,MARINA ANCOL,10,10,342,262
10/9/2018,MARINA ANCOL,14,14,3270,259
10/10/2018,MARINA ANCOL,12,14,306,328
10/11/2018,MARINA ANCOL,9,9,329,377
10/12/2018,MARINA ANCOL,9,9,213,288
10/13/2018,MARINA ANCOL,27,23,1459,967
10/14/2018,MARINA ANCOL,10,14,231,736
10/15/2018,MARINA ANCOL,6,6,273,306
10/16/2018,MARINA ANCOL,13,13,365,332
10/17/2018,MARINA ANCOL,9,9,342,328
10/18/2018,MARINA ANCOL,19,19,417,474
10/19/2018,MARINA ANCOL,15,16,317,323
10/20/2018,MARINA ANCOL,19,19,930,759
10/21/2018,MARINA ANCOL,25,24,502,637
10/22/2018,MARINA ANCOL,6,6,264,229
10/23/2018,MARINA ANCOL,12,12,255,203
10/24/2018,MARINA ANCOL,15,15,317,295
10/25/2018,MARINA ANCOL,20,20,537,551
10/26/2018,MARINA ANCOL,12,13,249,304
10/27/2018,MARINA ANCOL,22,22,909,799
10/28/2018,MARINA ANCOL,19,22,337,724
10/29/2018,MARINA ANCOL,13,15,338,402
10/30/2018,MARINA ANCOL,8,8,375,334
10/31/2018,MARINA ANCOL,13,13,294,279
10/1/2018,UNTUNG JAWA,7,6,164,150
10/2/2018,UNTUNG JAWA,6,5,147,155
10/3/2018,UNTUNG JAWA,6,5,136,158
10/4/2018,UNTUNG JAWA,6,5,116,99
10/5/2018,UNTUNG JAWA,6,5,89,104
10/6/2018,UNTUNG JAWA,8,10,278,331
10/7/2018,UNTUNG JAWA,10,11,624,599
10/8/2018,UNTUNG JAWA,7,6,115,124
10/9/2018,UNTUNG JAWA,6,5,105,106
10/10/2018,UNTUNG JAWA,7,6,104,102
10/11/2018,UNTUNG JAWA,8,6,267,238
10/12/2018,UNTUNG JAWA,6,5,112,129
10/13/2018,UNTUNG JAWA,8,8,251,291
10/14/2018,UNTUNG JAWA,12,12,651,604
10/15/2018,UNTUNG JAWA,5,5,136,142
10/16/2018,UNTUNG JAWA,7,7,188,179
10/17/2018,UNTUNG JAWA,6,5,126,144
10/18/2018,UNTUNG JAWA,6,6,133,139
10/19/2018,UNTUNG JAWA,5,5,99,91
10/20/2018,UNTUNG JAWA,9,9,232,255
10/21/2018,UNTUNG JAWA,9,11,439,407
10/22/2018,UNTUNG JAWA,6,6,179,190
10/23/2018,UNTUNG JAWA,5,4,81,93
10/24/2018,UNTUNG JAWA,6,5,125,122
10/25/2018,UNTUNG JAWA,7,6,134,119
10/26/2018,UNTUNG JAWA,6,5,138,153
10/27/2018,UNTUNG JAWA,10,11,401,344
10/28/2018,UNTUNG JAWA,12,12,620,664
10/29/2018,UNTUNG JAWA,6,4,142,134
10/30/2018,UNTUNG JAWA,6,5,125,119
10/31/2018,UNTUNG JAWA,6,4,74,82
10/1/2018,LANCANG,4,4,70,74
10/2/2018,LANCANG,4,4,101,87
10/3/2018,LANCANG,4,4,69,80
10/4/2018,LANCANG,4,4,50,44
10/5/2018,LANCANG,4,4,65,70
10/6/2018,LANCANG,4,4,138,107
10/7/2018,LANCANG,4,4,147,100
10/8/2018,LANCANG,4,4,73,88
10/9/2018,LANCANG,4,4,61,81
10/10/2018,LANCANG,4,4,59,84
10/11/2018,LANCANG,4,4,90,85
10/12/2018,LANCANG,4,4,77,102
10/13/2018,LANCANG,4,4,96,136
10/14/2018,LANCANG,4,4,193,96
10/15/2018,LANCANG,4,4,67,85
10/16/2018,LANCANG,4,4,61,65
10/17/2018,LANCANG,4,4,52,71
10/18/2018,LANCANG,4,4,67,80
10/19/2018,LANCANG,4,4,63,106
10/20/2018,LANCANG,4,4,93,132
10/21/2018,LANCANG,4,4,167,109
10/22/2018,LANCANG,4,4,82,99
10/23/2018,LANCANG,4,4,69,82
10/24/2018,LANCANG,4,4,69,82
10/25/2018,LANCANG,4,4,80,98
10/26/2018,LANCANG,4,4,105,93
10/27/2018,LANCANG,4,4,91,108
10/28/2018,LANCANG,4,4,82,104
10/29/2018,LANCANG,4,4,60,88
10/30/2018,LANCANG,4,4,52,78
10/31/2018,LANCANG,4,4,76,75
10/1/2018,PARI,4,3,269,119
10/2/2018,PARI,3,3,86,155
10/3/2018,PARI,3,3,68,91
10/4/2018,PARI,4,4,174,109
10/5/2018,PARI,3,3,177,193
10/6/2018,PARI,5,12,192,1019
10/7/2018,PARI,11,7,1225,689
10/8/2018,PARI,3,3,191,211
10/9/2018,PARI,4,3,161,62
10/10/2018,PARI,3,3,72,185
10/11/2018,PARI,4,3,202,68
10/12/2018,PARI,3,3,62,262
10/13/2018,PARI,9,15,400,1065
10/14/2018,PARI,9,4,907,175
10/15/2018,PARI,4,3,179,105
10/16/2018,PARI,4,4,164,151
10/17/2018,PARI,3,3,93,81
10/18/2018,PARI,5,5,135,144
10/19/2018,PARI,3,3,64,98
10/20/2018,PARI,3,9,145,846
10/21/2018,PARI,9,7,871,140
10/22/2018,PARI,3,3,59,67
10/23/2018,PARI,3,3,109,86
10/24/2018,PARI,3,3,85,95
10/25/2018,PARI,3,3,74,56
10/26/2018,PARI,3,4,53,136
10/27/2018,PARI,5,10,122,553
10/28/2018,PARI,6,3,452,104
10/29/2018,PARI,4,3,83,90
10/30/2018,PARI,4,4,133,158
10/31/2018,PARI,4,4,173,151
10/1/2018,TIDUNG/PAYUNG,2,4,159,240
10/2/2018,TIDUNG/PAYUNG,2,4,164,414
10/3/2018,TIDUNG/PAYUNG,5,2,502,134
10/4/2018,TIDUNG/PAYUNG,2,2,108,108
10/5/2018,TIDUNG/PAYUNG,3,3,148,304
10/6/2018,TIDUNG/PAYUNG,6,8,400,1059
10/7/2018,TIDUNG/PAYUNG,4,3,466,194
10/8/2018,TIDUNG/PAYUNG,2,3,113,170
10/9/2018,TIDUNG/PAYUNG,2,2,184,68
10/10/2018,TIDUNG/PAYUNG,2,3,90,157
10/11/2018,TIDUNG/PAYUNG,3,3,171,158
10/12/2018,TIDUNG/PAYUNG,3,3,146,194
10/13/2018,TIDUNG/PAYUNG,3,9,126,1049
10/14/2018,TIDUNG/PAYUNG,9,3,1046,212
10/15/2018,TIDUNG/PAYUNG,2,2,120,142
10/16/2018,TIDUNG/PAYUNG,3,3,169,153
10/17/2018,TIDUNG/PAYUNG,3,3,107,124
10/18/2018,TIDUNG/PAYUNG,2,3,80,93
10/19/2018,TIDUNG/PAYUNG,5,4,189,206
10/20/2018,TIDUNG/PAYUNG,4,6,240,716
10/21/2018,TIDUNG/PAYUNG,6,3,756,169
10/22/2018,TIDUNG/PAYUNG,2,2,85,91
10/23/2018,TIDUNG/PAYUNG,2,2,84,98
10/24/2018,TIDUNG/PAYUNG,2,2,83,89
10/25/2018,TIDUNG/PAYUNG,4,4,105,89
10/26/2018,TIDUNG/PAYUNG,3,3,147,279
10/27/2018,TIDUNG/PAYUNG,3,9,238,1031
10/28/2018,TIDUNG/PAYUNG,10,4,1007,244
10/29/2018,TIDUNG/PAYUNG,2,2,91,90
10/30/2018,TIDUNG/PAYUNG,2,2,141,140
10/31/2018,TIDUNG/PAYUNG,3,3,150,217
10/1/2018,PRAMUKA/PANGGANG,3,2,157,108
10/2/2018,PRAMUKA/PANGGANG,2,2,130,107
10/3/2018,PRAMUKA/PANGGANG,2,3,97,173
10/4/2018,PRAMUKA/PANGGANG,4,2,208,239
10/5/2018,PRAMUKA/PANGGANG,2,2,118,172
10/6/2018,PRAMUKA/PANGGANG,2,6,114,677
10/7/2018,PRAMUKA/PANGGANG,6,2,643,147
10/8/2018,PRAMUKA/PANGGANG,2,2,142,120
10/9/2018,PRAMUKA/PANGGANG,2,2,95,138
10/10/2018,PRAMUKA/PANGGANG,2,2,99,109
10/11/2018,PRAMUKA/PANGGANG,2,2,146,101
10/12/2018,PRAMUKA/PANGGANG,3,2,206,187
10/13/2018,PRAMUKA/PANGGANG,2,6,114,600
10/14/2018,PRAMUKA/PANGGANG,7,2,593,165
10/15/2018,PRAMUKA/PANGGANG,2,4,163,216
10/16/2018,PRAMUKA/PANGGANG,2,2,131,156
10/17/2018,PRAMUKA/PANGGANG,2,2,155,116
10/18/2018,PRAMUKA/PANGGANG,3,2,139,93
10/19/2018,PRAMUKA/PANGGANG,2,2,90,139
10/20/2018,PRAMUKA/PANGGANG,2,6,136,568
10/21/2018,PRAMUKA/PANGGANG,5,2,474,138
10/22/2018,PRAMUKA/PANGGANG,2,2,131,130
10/23/2018,PRAMUKA/PANGGANG,2,2,96,106
10/24/2018,PRAMUKA/PANGGANG,2,2,110,127
10/25/2018,PRAMUKA/PANGGANG,2,2,93,81
10/26/2018,PRAMUKA/PANGGANG,2,3,132,150
10/27/2018,PRAMUKA/PANGGANG,3,6,160,393
10/28/2018,PRAMUKA/PANGGANG,6,2,472,137
10/29/2018,PRAMUKA/PANGGANG,3,2,212,113
10/30/2018,PRAMUKA/PANGGANG,2,2,176,181
10/31/2018,PRAMUKA/PANGGANG,2,2,140,121
10/1/2018,KELAPA,2,3,75,113
10/2/2018,KELAPA,1,1,5,10
10/3/2018,KELAPA,3,3,53,92
10/4/2018,KELAPA,3,3,94,75
10/5/2018,KELAPA,3,5,48,68
10/6/2018,KELAPA,2,4,61,130
10/7/2018,KELAPA,4,2,127,76
10/8/2018,KELAPA,2,3,94,108
10/9/2018,KELAPA,3,3,110,154
10/10/2018,KELAPA,3,3,68,99
10/11/2018,KELAPA,3,2,79,52
10/12/2018,KELAPA,2,2,53,136
10/13/2018,KELAPA,2,4,75,73
10/14/2018,KELAPA,4,2,98,101
10/15/2018,KELAPA,1,1,73,25
10/16/2018,KELAPA,3,3,49,82
10/17/2018,KELAPA,3,3,60,88
10/18/2018,KELAPA,3,3,80,55
10/19/2018,KELAPA,2,2,42,55
10/20/2018,KELAPA,2,3,45,120
10/21/2018,KELAPA,3,2,81,60
10/22/2018,KELAPA,2,2,73,79
10/23/2018,KELAPA,2,3,70,131
10/24/2018,KELAPA,3,2,60,71
10/25/2018,KELAPA,2,2,85,54
10/26/2018,KELAPA,2,2,49,71
10/27/2018,KELAPA,2,3,79,90
10/28/2018,KELAPA,3,2,98,98
10/29/2018,KELAPA,2,2,56,62
10/30/2018,KELAPA,2,3,47,135
10/31/2018,KELAPA,1,1,10,15
10/1/2018,HARAPAN,1,4,16,81
10/2/2018,HARAPAN,3,3,88,101
10/3/2018,HARAPAN,1,1,10,15
10/4/2018,HARAPAN,1,1,15,24
10/5/2018,HARAPAN,4,1,114,10
10/6/2018,HARAPAN,2,10,82,887
10/7/2018,HARAPAN,8,1,918,29
10/8/2018,HARAPAN,1,2,10,46
10/9/2018,HARAPAN,1,1,29,20
10/10/2018,HARAPAN,1,1,30,17
10/11/2018,HARAPAN,1,1,10,24
10/12/2018,HARAPAN,3,2,100,38
10/13/2018,HARAPAN,1,4,24,470
